ID,Severity,Start_Time,City,Weather_Condition,Humidity,Visibility,Temperature,Wind_Speed,Sunrise_Sunset,Start_Lat,Start_Lng,Amenity,Bump,Crossing,Give_Way
A00824,2,2021-02-04 08:00:00,New York,Rain,64.85,1.08,13.47,2.92,Day,36.402225,-112.404028,False,False,True,True
A00825,4,2021-02-04 09:00:00,Phoenix,Rain,70.27,8.23,32.89,9.09,Day,33.926515,-100.463394,True,True,True,True
A00826,2,2021-02-04 10:00:00,New York,Rain,75.09,9.43,5.25,19.15,Day,39.471205,-110.513284,False,False,False,True
A00827,2,2021-02-04 11:00:00,Los Angeles,Fog,40.26,6.66,-0.37,10.5,Night,37.534999,-106.792298,True,False,False,False
A00828,3,2021-02-04 12:00:00,Phoenix,Thunderstorm,20.8,9.57,-3.55,27.85,Night,39.378891,-106.417168,False,False,False,False
A00829,2,2021-02-04 13:00:00,New York,Clear,77.88,1.94,4.89,1.97,Day,35.240492,-93.525599,False,True,False,False
A00830,2,2021-02-04 14:00:00,Houston,Fog,62.85,5.04,29.0,16.48,Night,35.919944,-99.897919,False,True,False,True
A00831,2,2021-02-04 15:00:00,Los Angeles,Rain,86.89,6.22,13.58,17.73,Day,36.007938,-76.299757,False,True,False,True
A00832,1,2021-02-04 16:00:00,Los Angeles,Cloudy,85.71,6.03,1.37,19.58,Night,33.231682,-112.439714,True,False,False,False
A00833,1,2021-02-04 17:00:00,Los Angeles,Snow,87.47,4.31,-1.69,7.67,Day,36.069431,-75.157546,False,True,True,False
A00834,2,2021-02-04 18:00:00,Houston,Fog,58.81,3.71,6.64,10.94,Night,40.229741,-107.8519,True,True,False,False
A00835,2,2021-02-04 19:00:00,Houston,Fog,46.69,1.7,37.0,25.31,Night,41.075686,-83.993547,True,True,False,False
A00836,4,2021-02-04 20:00:00,Chicago,Clear,83.32,4.22,7.15,5.85,Night,37.663965,-103.085323,True,True,False,True
A00837,2,2021-02-04 21:00:00,New York,Clear,56.1,2.05,39.41,24.81,Day,37.099515,-111.704419,True,False,True,False
A00838,2,2021-02-04 22:00:00,Chicago,Fog,34.68,7.48,14.26,16.88,Day,33.277422,-80.252876,False,True,True,True
A00839,2,2021-02-04 23:00:00,New York,Rain,88.4,2.48,-1.04,22.87,Day,40.912839,-104.41012,True,False,True,False
A00840,1,2021-02-05 00:00:00,Houston,Snow,90.6,1.06,34.56,21.41,Night,33.117092,-89.010362,False,False,False,True
A00841,2,2021-02-05 01:00:00,Houston,Clear,57.3,5.75,13.02,6.23,Night,41.502751,-93.076478,False,False,True,False
A00842,1,2021-02-05 02:00:00,Chicago,Rain,26.06,6.15,25.48,17.06,Day,37.402946,-97.242722,False,False,True,False
A00843,4,2021-02-05 03:00:00,Phoenix,Cloudy,51.03,8.78,39.19,26.03,Night,36.07741,-96.183943,False,True,False,True
A00844,1,2021-02-05 04:00:00,Chicago,Clear,84.28,5.98,-7.49,12.96,Day,41.317966,-85.781532,True,True,False,True
A00845,2,2021-02-05 05:00:00,New York,Rain,92.14,3.78,-5.17,29.0,Day,33.219519,-114.137992,False,True,False,False
A00846,1,2021-02-05 06:00:00,Chicago,Rain,36.28,8.13,26.02,13.57,Day,38.232824,-88.600051,True,False,True,True
A00847,4,2021-02-05 07:00:00,Los Angeles,Snow,25.36,5.63,4.09,4.28,Day,37.940393,-78.584268,False,True,False,False
A00848,2,2021-02-05 08:00:00,New York,Snow,90.19,1.25,-0.78,11.68,Night,34.973884,-115.457319,False,False,False,True
A00849,2,2021-02-05 09:00:00,New York,Cloudy,51.15,5.88,-8.03,28.55,Night,36.859987,-111.811253,True,True,False,False
A00850,1,2021-02-05 10:00:00,Phoenix,Rain,63.34,9.13,-8.91,9.59,Night,38.870376,-86.468195,False,True,False,False
A00851,3,2021-02-05 11:00:00,Houston,Thunderstorm,97.45,4.26,28.72,26.04,Day,39.544181,-98.759607,False,True,False,False
A00852,2,2021-02-05 12:00:00,New York,Rain,25.33,3.32,-3.28,26.44,Night,33.006452,-100.243861,False,False,False,False
A00853,3,2021-02-05 13:00:00,Houston,Snow,71.87,1.86,13.39,10.51,Day,41.431681,-111.973468,False,True,True,False
A00854,2,2021-02-05 14:00:00,Chicago,Thunderstorm,25.93,1.94,20.29,2.5,Day,34.480728,-95.702118,False,False,False,False
A00855,1,2021-02-05 15:00:00,Los Angeles,Clear,50.04,4.61,11.42,21.74,Day,35.102224,-112.432006,True,False,True,False
A00856,1,2021-02-05 16:00:00,Phoenix,Clear,84.31,6.16,-8.64,9.35,Day,35.371261,-97.0287,False,False,True,False
A00857,2,2021-02-05 17:00:00,Houston,Fog,54.68,1.27,29.18,23.49,Day,33.340381,-84.400927,False,True,False,True
A00858,2,2021-02-05 18:00:00,New York,Snow,99.77,9.43,-9.47,13.28,Day,34.107469,-106.636368,True,True,True,True
A00859,1,2021-02-05 19:00:00,Houston,Fog,64.72,7.67,28.09,14.56,Night,41.877149,-96.845409,False,False,True,True
A00860,3,2021-02-05 20:00:00,New York,Thunderstorm,45.69,6.07,34.67,23.34,Night,35.836951,-74.351297,True,False,True,False
A00861,2,2021-02-05 21:00:00,Houston,Snow,37.61,8.37,11.64,11.47,Night,34.03771,-87.787381,False,False,False,False
A00862,2,2021-02-05 22:00:00,New York,Cloudy,48.04,1.26,16.78,13.29,Night,33.962921,-80.980302,False,False,True,False
A00863,2,2021-02-05 23:00:00,Chicago,Rain,49.8,5.03,13.85,11.29,Day,39.47514,-99.746705,True,False,True,True
A00864,2,2021-02-06 00:00:00,New York,Cloudy,25.5,6.49,9.46,11.02,Day,40.691118,-84.214119,False,True,True,True
A00865,2,2021-02-06 01:00:00,New York,Thunderstorm,49.57,8.37,34.37,15.78,Night,35.312571,-116.217596,False,True,True,True
A00866,1,2021-02-06 02:00:00,Los Angeles,Snow,57.14,7.94,34.7,24.26,Night,33.188186,-112.591908,True,True,False,True
A00867,1,2021-02-06 03:00:00,New York,Thunderstorm,77.82,3.13,6.79,10.85,Night,35.00781,-109.064894,True,False,False,True
A00868,3,2021-02-06 04:00:00,Los Angeles,Rain,72.54,9.44,20.75,15.73,Night,33.508641,-100.314115,False,False,True,False
A00869,4,2021-02-06 05:00:00,Phoenix,Clear,76.7,1.68,36.35,20.12,Night,33.930554,-80.787225,True,True,False,True
A00870,2,2021-02-06 06:00:00,Los Angeles,Clear,20.67,8.81,38.1,8.08,Night,36.883573,-102.764294,False,True,False,False
A00871,2,2021-02-06 07:00:00,Chicago,Thunderstorm,37.41,9.72,15.45,8.33,Night,35.069265,-89.196667,True,False,True,False
A00872,2,2021-02-06 08:00:00,Los Angeles,Fog,72.93,2.18,12.64,28.0,Night,37.643513,-86.790171,False,False,False,False
A00873,2,2021-02-06 09:00:00,Phoenix,Snow,58.72,7.36,3.93,21.71,Day,35.281444,-92.207976,True,False,False,True
A00874,1,2021-02-06 10:00:00,Chicago,Snow,20.43,0.88,37.94,17.32,Day,41.464836,-102.281353,True,True,True,True
A00875,1,2021-02-06 11:00:00,Houston,Clear,84.36,4.35,-2.86,19.43,Day,41.153496,-92.609653,True,False,True,False
A00876,3,2021-02-06 12:00:00,Houston,Cloudy,81.82,5.4,18.99,0.88,Day,38.101255,-102.940314,True,False,False,True
A00877,2,2021-02-06 13:00:00,Los Angeles,Rain,63.87,6.02,4.13,18.54,Night,36.189816,-114.309556,True,False,False,True
A00878,1,2021-02-06 14:00:00,Los Angeles,Cloudy,25.32,9.39,3.95,15.29,Day,36.430322,-74.316625,True,True,False,False
A00879,2,2021-02-06 15:00:00,Phoenix,Cloudy,81.32,6.89,10.25,16.37,Night,36.706671,-112.403972,True,False,False,False
A00880,2,2021-02-06 16:00:00,Phoenix,Thunderstorm,66.7,5.07,39.94,10.78,Day,39.548214,-114.816671,True,True,True,False
A00881,2,2021-02-06 17:00:00,New York,Clear,82.56,8.19,-7.25,2.44,Night,37.064751,-79.344647,True,False,True,False
A00882,1,2021-02-06 18:00:00,Phoenix,Clear,80.14,9.53,18.93,5.8,Night,40.71057,-104.719275,False,False,True,False
A00883,1,2021-02-06 19:00:00,New York,Clear,84.24,0.71,-5.87,28.52,Day,41.496853,-89.386933,True,True,True,True
A00884,3,2021-02-06 20:00:00,Chicago,Thunderstorm,61.44,9.83,-2.27,12.26,Day,36.023515,-103.523748,False,False,True,False
A00885,1,2021-02-06 21:00:00,Los Angeles,Fog,31.23,1.32,11.98,14.0,Night,38.04625,-100.776012,True,True,False,True
A00886,2,2021-02-06 22:00:00,Chicago,Cloudy,73.69,8.24,15.52,1.58,Night,33.855509,-106.467029,False,False,False,True
A00887,2,2021-02-06 23:00:00,Phoenix,Thunderstorm,69.64,3.16,2.94,1.13,Night,34.804221,-102.906064,False,True,True,False
A00888,1,2021-02-07 00:00:00,Chicago,Snow,79.38,1.76,5.82,21.52,Day,36.721192,-99.929182,True,False,True,False
A00889,2,2021-02-07 01:00:00,Chicago,Rain,33.59,4.68,-5.65,16.14,Day,34.855824,-86.301693,True,True,True,True
A00890,3,2021-02-07 02:00:00,Chicago,Fog,35.6,6.62,5.16,15.26,Night,40.889044,-95.492407,False,True,False,False
A00891,3,2021-02-07 03:00:00,Phoenix,Snow,91.23,4.12,38.33,7.29,Day,34.424576,-76.48313,False,False,False,True
A00892,3,2021-02-07 04:00:00,Chicago,Cloudy,80.0,1.02,37.24,22.34,Night,37.100947,-116.157263,True,True,False,False
A00893,2,2021-02-07 05:00:00,New York,Clear,92.66,6.19,6.74,5.05,Day,38.451293,-95.864994,True,False,True,False
A00894,2,2021-02-07 06:00:00,Phoenix,Cloudy,80.7,9.07,18.54,5.7,Day,39.226775,-92.294109,True,True,True,True
A00895,2,2021-02-07 07:00:00,Chicago,Thunderstorm,67.77,4.14,35.48,13.82,Day,36.447624,-77.511333,False,False,True,True
A00896,2,2021-02-07 08:00:00,Phoenix,Rain,72.33,2.56,-9.69,8.59,Day,40.821892,-115.837025,True,False,True,False
A00897,3,2021-02-07 09:00:00,Houston,Thunderstorm,91.13,4.7,30.53,7.42,Day,38.114872,-92.766018,True,False,True,False
A00898,1,2021-02-07 10:00:00,New York,Fog,66.3,0.96,37.42,19.36,Night,36.95557,-80.440283,True,False,False,False
A00899,1,2021-02-07 11:00:00,Chicago,Fog,70.59,8.29,-5.43,19.53,Night,33.605166,-107.35518,True,True,True,True
A00900,2,2021-02-07 12:00:00,Houston,Rain,32.52,8.35,-1.93,24.74,Day,37.182205,-79.443137,True,False,False,False
A00901,1,2021-02-07 13:00:00,Houston,Snow,57.91,6.09,38.04,12.53,Night,40.386623,-117.16209,False,False,False,False
A00902,1,2021-02-07 14:00:00,Phoenix,Snow,77.31,3.85,16.88,2.19,Night,38.530869,-85.771996,False,False,False,False
A00903,2,2021-02-07 15:00:00,Houston,Fog,41.68,8.1,-9.29,8.21,Day,40.489462,-76.943018,True,False,False,False
A00904,2,2021-02-07 16:00:00,New York,Fog,36.18,5.77,2.88,29.4,Night,37.446105,-89.083303,True,False,False,True
A00905,3,2021-02-07 17:00:00,New York,Clear,45.11,8.35,12.5,17.89,Day,34.066155,-98.682713,False,True,True,True
A00906,3,2021-02-07 18:00:00,Los Angeles,Snow,39.32,6.5,24.65,21.29,Night,33.122759,-116.025235,True,False,True,True
A00907,2,2021-02-07 19:00:00,New York,Rain,37.19,7.95,26.66,0.22,Night,35.728976,-77.514992,False,True,True,False
A00908,2,2021-02-07 20:00:00,Houston,Snow,53.99,6.19,39.77,15.55,Night,39.281914,-97.306966,True,True,False,False
A00909,2,2021-02-07 21:00:00,New York,Clear,92.63,4.43,4.38,1.13,Night,40.112339,-116.724143,False,False,False,False
A00910,2,2021-02-07 22:00:00,Phoenix,Thunderstorm,60.56,9.6,16.91,17.08,Night,35.661776,-87.647873,False,False,False,True
A00911,2,2021-02-07 23:00:00,Los Angeles,Fog,35.03,5.64,16.67,27.62,Night,37.460885,-96.799161,True,True,False,True
A00912,2,2021-02-08 00:00:00,Houston,Fog,26.16,6.25,10.28,29.05,Night,36.79007,-112.528806,False,True,False,True
A00913,2,2021-02-08 01:00:00,Los Angeles,Clear,75.69,2.59,-1.54,16.22,Day,36.694705,-108.57204,True,True,False,True
A00914,2,2021-02-08 02:00:00,Houston,Rain,50.62,6.44,38.87,13.75,Day,35.082138,-115.16241,False,False,True,False
A00915,2,2021-02-08 03:00:00,Phoenix,Fog,85.75,5.93,32.67,28.35,Day,34.22734,-92.731084,True,True,False,True
A00916,2,2021-02-08 04:00:00,Los Angeles,Cloudy,72.76,2.26,14.92,20.21,Day,34.770197,-90.630703,True,True,False,True
A00917,4,2021-02-08 05:00:00,Chicago,Fog,83.7,1.07,20.16,1.95,Night,33.497991,-95.747339,True,False,True,False
A00918,3,2021-02-08 06:00:00,Houston,Cloudy,41.76,6.24,1.36,13.97,Night,34.783177,-82.047506,False,True,False,True
A00919,1,2021-02-08 07:00:00,Chicago,Clear,75.39,7.76,17.19,7.21,Night,33.082808,-80.115612,True,False,True,False
A00920,3,2021-02-08 08:00:00,Los Angeles,Clear,41.12,5.47,24.75,14.09,Day,38.645326,-90.912527,True,True,True,False
A00921,2,2021-02-08 09:00:00,Chicago,Fog,95.13,2.65,15.76,13.66,Day,35.847379,-117.438715,True,False,True,False
A00922,3,2021-02-08 10:00:00,Chicago,Snow,70.91,6.83,39.51,17.46,Day,41.758302,-87.409895,False,True,False,False
A00923,3,2021-02-08 11:00:00,Los Angeles,Cloudy,45.96,1.26,20.57,10.7,Night,34.743453,-99.608034,True,False,True,False
A00924,2,2021-02-08 12:00:00,Phoenix,Rain,41.56,4.7,8.55,4.93,Day,36.112457,-93.115471,False,False,True,True
A00925,1,2021-02-08 13:00:00,Chicago,Fog,35.27,2.05,28.61,15.11,Night,36.22057,-89.440454,False,True,False,True
A00926,2,2021-02-08 14:00:00,Chicago,Rain,75.57,2.25,-1.48,24.91,Day,33.076063,-102.589589,False,False,True,False
A00927,2,2021-02-08 15:00:00,Phoenix,Fog,37.5,2.42,9.23,19.92,Night,40.552872,-77.647666,True,True,False,True
A00928,2,2021-02-08 16:00:00,Chicago,Snow,67.62,4.17,7.35,10.15,Day,33.28795,-112.105106,True,False,False,False
A00929,2,2021-02-08 17:00:00,Chicago,Snow,41.17,0.99,11.59,28.07,Night,41.461619,-88.45348,False,False,True,True
A00930,1,2021-02-08 18:00:00,Chicago,Snow,72.96,4.28,29.09,27.37,Day,41.028669,-117.808178,True,False,False,True
A00931,3,2021-02-08 19:00:00,New York,Thunderstorm,85.2,5.36,14.21,6.28,Day,37.819697,-77.315351,True,False,False,True
A00932,4,2021-02-08 20:00:00,Phoenix,Snow,82.24,5.09,29.7,1.18,Night,37.89236,-113.049818,False,False,True,True
A00933,2,2021-02-08 21:00:00,Chicago,Clear,80.87,4.14,18.82,22.24,Night,38.884001,-113.825094,False,False,True,True
A00934,1,2021-02-08 22:00:00,Phoenix,Clear,35.02,8.47,7.1,24.83,Day,36.48345,-103.347664,True,False,True,True
A00935,2,2021-02-08 23:00:00,Houston,Thunderstorm,27.07,1.88,30.5,29.04,Night,38.825001,-101.563083,False,True,True,True
A00936,1,2021-02-09 00:00:00,Houston,Cloudy,75.92,5.3,1.91,26.7,Day,33.402915,-108.570797,True,True,False,False
A00937,4,2021-02-09 01:00:00,Chicago,Rain,49.47,1.09,1.22,18.02,Night,33.486429,-92.254647,False,False,True,False
A00938,1,2021-02-09 02:00:00,Phoenix,Fog,54.59,1.18,15.23,15.9,Day,37.115074,-98.51178,True,False,True,False
A00939,2,2021-02-09 03:00:00,Phoenix,Fog,22.49,5.95,3.04,0.84,Night,37.946601,-116.496274,True,False,True,True
A00940,2,2021-02-09 04:00:00,Phoenix,Thunderstorm,40.77,5.88,-9.55,7.4,Day,40.990359,-103.935309,False,True,False,True
A00941,2,2021-02-09 05:00:00,New York,Clear,22.69,8.84,22.41,13.79,Day,33.941946,-82.340952,True,False,False,False
A00942,2,2021-02-09 06:00:00,Houston,Fog,90.33,5.8,15.55,18.86,Day,40.403831,-87.653132,True,True,False,False
A00943,3,2021-02-09 07:00:00,Phoenix,Clear,39.47,9.62,12.28,16.72,Night,34.890426,-86.105682,False,False,False,True
A00944,2,2021-02-09 08:00:00,Phoenix,Cloudy,64.59,0.96,38.35,22.28,Day,36.546753,-87.282855,True,False,False,False
A00945,1,2021-02-09 09:00:00,New York,Rain,23.12,1.43,18.56,8.39,Night,35.849422,-104.317187,True,False,True,False
A00946,1,2021-02-09 10:00:00,New York,Cloudy,73.35,0.92,33.17,16.95,Night,36.601397,-113.614787,True,False,False,False
A00947,4,2021-02-09 11:00:00,Phoenix,Thunderstorm,45.84,2.26,-3.03,2.64,Night,34.354459,-106.011444,False,False,False,False
A00948,3,2021-02-09 12:00:00,Los Angeles,Snow,91.83,5.64,18.46,12.41,Day,37.532131,-81.401447,False,True,False,True
A00949,2,2021-02-09 13:00:00,Phoenix,Snow,91.05,6.63,33.4,22.5,Night,40.214783,-74.859285,False,False,True,False
A00950,2,2021-02-09 14:00:00,Phoenix,Snow,46.02,0.93,19.16,20.8,Night,36.973806,-96.270731,False,True,True,False
A00951,2,2021-02-09 15:00:00,New York,Cloudy,92.08,9.49,25.9,29.72,Night,37.415522,-117.573184,False,True,False,False
A00952,1,2021-02-09 16:00:00,New York,Fog,99.69,8.5,8.6,8.34,Day,40.638908,-111.838028,True,False,True,False
A00953,4,2021-02-09 17:00:00,Phoenix,Rain,86.03,3.32,-5.38,14.95,Night,39.354523,-103.828455,True,False,False,True
A00954,2,2021-02-09 18:00:00,Phoenix,Snow,87.59,1.23,12.9,9.89,Night,37.41409,-92.542245,True,False,True,False
A00955,2,2021-02-09 19:00:00,Phoenix,Thunderstorm,39.92,2.11,9.72,13.22,Night,35.319261,-114.69588,False,True,True,False
A00956,2,2021-02-09 20:00:00,New York,Thunderstorm,66.14,1.71,33.35,25.71,Night,40.964341,-76.492279,True,True,False,False
A00957,1,2021-02-09 21:00:00,Phoenix,Snow,25.38,1.67,2.2,20.53,Day,38.193184,-101.936318,False,True,True,False
A00958,1,2021-02-09 22:00:00,Phoenix,Snow,27.59,5.43,38.34,26.47,Day,34.990328,-77.846294,True,False,False,False
A00959,3,2021-02-09 23:00:00,Chicago,Rain,99.91,2.84,37.91,6.11,Night,35.422078,-83.657041,False,True,False,True
A00960,1,2021-02-10 00:00:00,Los Angeles,Snow,46.13,3.9,2.38,26.2,Night,40.228198,-84.76076,True,True,False,False
A00961,2,2021-02-10 01:00:00,Houston,Rain,79.85,9.9,7.4,1.79,Night,33.39731,-91.304338,True,True,True,False
A00962,2,2021-02-10 02:00:00,Los Angeles,Thunderstorm,84.53,7.0,34.78,26.66,Night,41.92883,-90.421512,False,False,True,True
A00963,2,2021-02-10 03:00:00,Chicago,Snow,88.64,9.52,38.33,9.87,Day,34.173165,-89.927858,True,True,False,False
A00964,2,2021-02-10 04:00:00,Houston,Cloudy,99.81,1.85,12.17,9.44,Day,40.164617,-90.336259,True,True,False,True
A00965,2,2021-02-10 05:00:00,Phoenix,Cloudy,39.32,4.13,6.05,15.36,Day,36.552978,-93.635958,False,False,True,False
A00966,3,2021-02-10 06:00:00,Chicago,Thunderstorm,23.23,5.77,16.3,28.22,Day,37.429946,-74.597783,True,False,False,True
A00967,2,2021-02-10 07:00:00,Phoenix,Rain,52.9,1.23,24.39,1.43,Night,40.925855,-85.779215,True,False,True,True
A00968,2,2021-02-10 08:00:00,New York,Cloudy,30.41,0.54,3.67,10.57,Night,36.716201,-83.814359,False,True,True,False
A00969,2,2021-02-10 09:00:00,Chicago,Rain,21.79,6.87,26.82,25.7,Day,37.837444,-79.611636,False,True,True,True
A00970,2,2021-02-10 10:00:00,New York,Cloudy,48.83,6.6,-7.42,11.88,Day,33.443697,-108.51185,False,True,False,False
A00971,4,2021-02-10 11:00:00,Chicago,Cloudy,82.7,4.4,-7.54,5.97,Night,33.021127,-114.312617,False,False,False,True
A00972,3,2021-02-10 12:00:00,Chicago,Rain,65.29,5.15,9.31,12.74,Night,35.203199,-96.752645,False,True,True,True
A00973,2,2021-02-10 13:00:00,New York,Fog,45.02,4.45,7.67,11.57,Night,39.125248,-95.380449,True,False,False,False
A00974,1,2021-02-10 14:00:00,Houston,Cloudy,72.35,0.73,5.78,27.46,Night,34.091384,-81.516002,False,False,False,True
A00975,2,2021-02-10 15:00:00,Los Angeles,Snow,38.56,3.69,14.55,22.86,Night,34.023858,-98.473523,False,True,True,False
A00976,2,2021-02-10 16:00:00,Phoenix,Thunderstorm,21.15,2.18,6.04,15.15,Day,36.698645,-92.882467,True,True,True,True
A00977,1,2021-02-10 17:00:00,Chicago,Fog,81.15,1.44,-0.39,29.65,Day,38.830533,-94.808879,True,True,False,True
A00978,2,2021-02-10 18:00:00,Phoenix,Rain,69.9,9.59,5.47,13.96,Night,39.408648,-116.319078,True,False,True,False
A00979,2,2021-02-10 19:00:00,New York,Fog,80.98,6.19,38.75,1.75,Night,34.606056,-90.930545,True,False,False,False
A00980,2,2021-02-10 20:00:00,Phoenix,Clear,23.12,7.42,10.56,7.87,Day,33.716293,-81.566095,True,True,True,True
A00981,3,2021-02-10 21:00:00,New York,Clear,86.97,3.5,12.24,13.08,Night,41.463573,-111.069976,False,False,True,False
A00982,1,2021-02-10 22:00:00,Phoenix,Cloudy,69.56,4.23,18.83,4.71,Day,35.345997,-91.849404,True,True,False,False
A00983,1,2021-02-10 23:00:00,Los Angeles,Cloudy,65.07,2.75,39.17,28.43,Day,40.680118,-91.881136,False,True,False,True
A00984,3,2021-02-11 00:00:00,Los Angeles,Snow,69.97,1.42,2.08,23.01,Day,40.771423,-110.775862,True,True,False,True
A00985,2,2021-02-11 01:00:00,Los Angeles,Thunderstorm,89.15,2.2,24.06,8.05,Day,39.952703,-112.567603,False,False,False,False
A00986,2,2021-02-11 02:00:00,Los Angeles,Fog,66.95,8.08,25.8,17.72,Night,34.519502,-74.877715,True,False,False,True
A00987,2,2021-02-11 03:00:00,Los Angeles,Clear,66.48,6.94,20.37,21.64,Night,40.396213,-100.676357,False,True,True,False
A00988,2,2021-02-11 04:00:00,Los Angeles,Cloudy,99.25,5.7,-5.57,28.24,Day,39.923255,-107.993444,False,True,True,False
A00989,3,2021-02-11 05:00:00,New York,Thunderstorm,80.54,5.01,23.84,26.45,Night,38.370507,-110.46172,False,False,False,False
A00990,3,2021-02-11 06:00:00,Chicago,Fog,55.38,9.26,-6.8,15.46,Night,36.034818,-88.625525,False,True,True,False
A00991,2,2021-02-11 07:00:00,Phoenix,Cloudy,76.59,1.19,19.81,23.24,Night,35.362577,-91.184407,False,False,False,False
A00992,2,2021-02-11 08:00:00,Los Angeles,Cloudy,51.14,3.17,26.98,16.86,Night,34.097003,-89.683707,False,True,True,False
A00993,2,2021-02-11 09:00:00,New York,Clear,38.31,3.82,0.55,16.58,Day,37.587814,-114.127735,False,False,True,True
A00994,2,2021-02-11 10:00:00,New York,Clear,67.75,7.93,32.08,3.44,Night,38.267348,-78.684478,False,True,False,False
A00995,1,2021-02-11 11:00:00,New York,Cloudy,94.25,9.93,-8.48,3.78,Day,36.234051,-100.872279,False,False,False,True
A00996,4,2021-02-11 12:00:00,Chicago,Rain,94.33,2.79,32.19,15.89,Day,37.278232,-104.211746,False,True,False,False
A00997,1,2021-02-11 13:00:00,Phoenix,Cloudy,47.35,8.81,13.02,8.07,Night,36.27163,-97.656096,True,False,True,True
A00998,4,2021-02-11 14:00:00,Chicago,Thunderstorm,62.21,8.39,0.88,0.63,Day,38.769055,-100.837093,False,False,False,True
A00999,2,2021-02-11 15:00:00,Houston,Cloudy,36.93,2.63,-3.31,21.69,Night,41.111333,-80.002612,False,False,False,True
